Millis,ID,B0,B1,B2,B3,B4,B5,B6,B7
264898,500,4,,,,,,,
264898,544,0b,80,17,8,f0,3,,
264901,513,0,0,0,0,,,,
264902,504,0,1a,1,,,,,
264902,554,0,0,0,0,,,,
264905,520,0,9,5,4,3,4,5,4
264909,500,4,,,,,,,
264909,50c,8b,1,0,,,,,
264911,54c,0c,c0,0,0c,90,0,,
264912,512,0,0,0,0,,,,
264912,564,19,,,,,,,
264912,504,0,1a,1,,,,,
264913,534,4c,8,,,,,,
264920,52c,0,,,,,,,
264921,500,4,,,,,,,
264923,504,0,1a,1,,,,,
264924,524,0,0,0,0,5,0,5,9
264927,513,0,0,0,0,,,,
264932,500,4,,,,,,,
264934,534,4b,8,,,,,,
264935,504,0,1a,1,,,,,
264937,548,0e,d0,0,39,d0,0,,
264937,509,a3,5,ba,5,96,5,,
264938,512,0,0,0,0,,,,
264938,538,0,0,76,6,6c,4,0a,2
264941,508,0,0,0,0,1,,,
264943,500,4,,,,,,,
264943,528,0,,,,,,,
264946,504,0,1a,1,,,,,
264946,540,0b,b0,0,0d,20,0b,,
264949,544,0b,f0,17,8,f0,3,,
264953,513,0,0,0,0,,,,
264953,510,7a,5,0,,,,,
264954,500,4,,,,,,,
264956,520,0,9,5,4,3,4,5,4
264956,534,50,8,,,,,,
264957,504,0,1a,1,,,,,
264960,50c,85,1,0,,,,,
264963,54c,0c,c0,0,0c,90,0,,
264964,514,0,4,0,,,,,
264964,512,0,0,0,0,,,,
264965,500,4,,,,,,,
264968,504,0,1a,1,,,,,
264976,524,0,0,0,0,5,0,5,9
264977,500,4,,,,,,,
264977,534,4a,8,,,,,,
264979,504,0,1a,1,,,,,
264979,513,0,0,0,0,,,,
264981,570,19,,,,,,,
264982,568,1a,,,,,,,
264988,548,0e,d0,0,42,d0,0,,
264988,500,4,,,,,,,
264988,509,a1,5,ba,5,8f,5,,
264989,538,0,0,76,6,6c,4,8,2
264990,504,0,1a,1,,,,,
264990,512,0,0,0,0,,,,
264992,56c,19,,,,,,,
264992,508,0,0,0,0,1,,,
264998,540,0a,a0,0,0d,a0,0e,,
264998,500,4,,,,,,,
264999,534,4a,8,,,,,,
265001,504,0,1a,1,,,,,
265001,544,0b,c0,19,8,f0,3,,
265005,513,0,0,0,0,,,,
265007,520,0,9,5,4,3,4,5,4
265010,500,4,,,,,,,
265010,55c,1b,,,,,,,
265011,50c,8a,1,0,,,,,
265014,504,0,1a,1,,,,,
265014,550,20,1f,1a,0,,,,
265014,564,19,,,,,,,
265014,54c,0c,c0,0,0c,90,0,,
265016,512,0,0,0,0,,,,
265020,500,4,,,,,,,
265021,52c,0,,,,,,,
265021,534,52,8,,,,,,
265023,504,0,1a,1,,,,,
265026,524,0,0,0,0,5,0,5,9
265031,513,0,0,0,0,,,,
265033,500,4,,,,,,,
265034,504,0,1a,1,,,,,
265039,509,a0,5,bb,5,8f,5,,
265039,548,0e,d0,0,44,c0,0,,
265040,538,0,0,76,6,6c,4,8,2
265042,512,0,0,0,0,,,,
265043,534,4a,8,,,,,,
265043,508,0,0,0,0,1,,,
265044,500,4,,,,,,,
265046,528,0,,,,,,,
265047,504,0,1a,1,,,,,
265048,540,0a,a0,0,0c,10,0b,,
265051,544,0b,d0,16,8,e0,3,,
265054,510,7d,5,0,,,,,
265054,500,4,,,,,,,
265056,504,0,1a,1,,,,,
265057,513,0,0,0,0,,,,
265058,520,0,9,5,4,3,4,5,4
265062,50c,85,1,0,,,,,
265064,534,46,8,,,,,,
265064,514,0,4,0,,,,,
265065,54c,0c,c0,0,0c,90,0,,
265065,500,4,,,,,,,
265067,504,0,1a,1,,,,,
265068,512,0,0,0,0,,,,
265072,560,19,,,,,,,
265076,500,4,,,,,,,
265078,504,0,1a,1,,,,,
265078,524,0,0,0,0,5,0,5,9
265083,513,0,0,0,0,,,,
265084,534,51,8,,,,,,
265088,504,0,1a,1,,,,,
265089,500,4,,,,,,,
265090,509,a0,5,b9,5,85,5,,
265091,538,0,0,76,6,6c,4,8,2
265091,548,0e,d0,0,37,c0,0,,
265094,512,0,0,0,0,,,,
265094,508,0,0,0,0,1,,,
265099,540,0a,a0,0,0c,b0,9,,
265101,500,4,,,,,,,
265102,504,0,1a,1,,,,,
265102,554,0,0,0,0,,,,
265103,544,0b,20,18,8,f0,3,,
265106,534,49,8,,,,,,
265109,513,0,0,0,0,,,,
265110,520,0,9,5,4,3,4,5,4
265110,500,4,,,,,,,
265111,504,0,1a,1,,,,,
265113,50c,8f,1,0,,,,,
265116,564,19,,,,,,,
265117,54c,0c,c0,0,0c,90,0,,
265120,512,0,0,0,0,,,,
265121,500,4,,,,,,,
265122,504,0,1a,1,,,,,
265123,52c,0,,,,,,,
265127,534,4c,8,,,,,,
265131,524,0,0,0,0,5,0,5,9
265132,500,4,,,,,,,
265133,504,0,1a,1,,,,,
265137,513,0,0,0,0,,,,
265141,509,a1,5,bb,5,85,5,,
265142,548,0e,c0,0,56,c0,0,,
265142,538,0,0,88,6,6c,4,8,2
265144,504,0,1a,1,,,,,
265145,500,4,,,,,,,
265145,528,0,,,,,,,
265145,508,0,0,0,0,1,,,
265146,512,0,0,0,0,,,,
265149,534,52,8,,,,,,
265152,540,0a,a0,0,0d,70,6,,
265155,544,0b,20,17,8,e0,3,,
265155,504,0,1a,1,,,,,
265155,510,7c,5,0,,,,,
265156,500,4,,,,,,,
265161,513,0,0,0,0,,,,
265161,520,0,9,5,4,3,4,5,4
265164,50c,8c,1,0,,,,,
265165,514,0,4,0,,,,,
265166,504,0,1a,1,,,,,
265168,500,4,,,,,,,
265170,54c,0c,c0,0,0c,90,0,,
265171,534,47,8,,,,,,
265172,512,0,0,0,0,,,,
265177,504,0,1a,1,,,,,
265177,500,4,,,,,,,
265181,570,19,,,,,,,
265182,568,1a,,,,,,,
265183,524,0,0,0,0,5,0,5,9
265187,513,0,0,0,0,,,,
265189,504,0,1a,1,,,,,
265189,500,4,,,,,,,
265192,509,a2,5,b9,5,80,5,,
265193,534,4f,8,,,,,,
265193,56c,19,,,,,,,
265193,538,0,0,88,6,6c,4,8,2
265194,548,0e,d0,0,32,d0,0,,
265196,508,0,0,0,0,1,,,
265198,512,0,0,0,0,,,,
265199,504,0,1a,1,,,,,
265201,500,4,,,,,,,
265201,540,0a,a0,0,0c,40,9,,
265205,544,0b,50,16,8,e0,3,,
265210,504,0,1a,1,,,,,
265211,55c,1b,,,,,,,
265211,500,4,,,,,,,
265212,520,0,9,5,4,3,4,5,4
265213,513,0,0,0,0,,,,
265213,534,4e,8,,,,,,
265215,550,20,1f,1a,0,,,,
265217,50c,8d,1,0,,,,,
265217,564,19,,,,,,,
265220,54c,0c,c0,0,0c,90,0,,
265221,504,0,1a,1,,,,,
265222,500,4,,,,,,,
265224,52c,0,,,,,,,
265224,512,0,0,0,0,,,,
265232,504,0,1a,1,,,,,
265233,500,4,,,,,,,
265235,524,0,0,0,0,5,0,5,9
265237,534,43,8,,,,,,
265239,513,0,0,0,0,,,,
265243,504,0,1a,1,,,,,
265243,509,a0,5,bb,5,80,5,,
265244,500,4,,,,,,,
265244,538,0,0,88,6,6c,4,8,2
265246,548,0e,d0,0,4e,c0,0,,
265246,528,0,,,,,,,
265247,508,0,0,0,0,1,,,
265250,512,0,0,0,0,,,,
265253,540,0a,a0,0,0c,20,0c,,
265254,504,0,1a,1,,,,,
265256,500,4,,,,,,,
265256,510,7a,5,0,,,,,
265257,544,0b,e0,16,8,f0,3,,
265257,534,2f,8,,,,,,
265264,520,0,9,5,4,3,4,5,4
265265,504,0,1a,1,,,,,
265265,513,0,0,0,0,,,,
265266,50c,8c,1,0,,,,,
265268,514,0,4,0,,,,,
265269,500,4,,,,,,,
265272,54c,0c,c0,0,0c,90,0,,
265273,560,19,,,,,,,
265276,504,0,1a,1,,,,,
265276,512,0,0,0,0,,,,
265278,500,4,,,,,,,
265278,534,37,8,,,,,,
265285,524,0,0,0,0,5,0,5,9
265287,504,0,1a,1,,,,,
265289,500,4,,,,,,,
265291,513,0,0,0,0,,,,
265294,509,a2,5,b8,5,78,5,,
265295,538,0,0,88,6,6c,4,4,2
265297,548,0e,d0,0,38,c0,0,,
265298,504,0,1a,1,,,,,
265298,508,0,0,0,0,1,,,
265299,534,43,8,,,,,,
265300,500,4,,,,,,,
265302,512,0,0,0,0,,,,
265304,554,0,0,0,0,,,,
265305,540,0a,a0,0,0c,e0,0d,,
265309,504,0,1a,1,,,,,
265309,544,0b,b0,18,8,d0,3,,
265312,500,4,,,,,,,
265316,520,0,9,5,4,3,4,5,4
265316,564,19,,,,,,,
265317,513,0,0,0,0,,,,
265317,50c,92,1,0,,,,,
265320,504,0,1a,1,,,,,
265322,534,2d,8,,,,,,
265323,54c,0c,c0,0,0c,90,0,,
265323,500,4,,,,,,,
265324,52c,0,,,,,,,
265328,512,0,0,0,0,,,,
265332,504,0,1a,1,,,,,
265334,500,4,,,,,,,
265337,524,0,0,0,0,5,0,5,9
265343,504,0,1a,1,,,,,
265343,534,19,8,,,,,,
265345,513,0,0,0,0,,,,
265346,500,4,,,,,,,
265346,509,a0,5,bb,5,78,5,,
265346,538,0,0,88,6,6c,4,4,2
265347,528,0,,,,,,,
265348,548,0e,d0,0,49,c0,0,,
265349,508,0,0,0,0,1,,,
265354,504,0,1a,1,,,,,
265354,512,0,0,0,0,,,,
265355,540,0a,a0,0,0d,a0,0a,,
265358,500,4,,,,,,,
265358,510,7c,5,0,,,,,
265359,544,0b,80,16,8,f0,3,,
265363,534,3f,8,,,,,,
265365,504,0,1a,1,,,,,
265366,520,0,9,5,4,3,4,5,4
265367,514,0,4,0,,,,,
265368,50c,90,1,0,,,,,
265368,500,4,,,,,,,
265369,513,0,0,0,0,,,,
265374,54c,0c,c0,0,0c,90,0,,
265376,504,0,1a,1,,,,,
265379,500,4,,,,,,,
265380,512,0,0,0,0,,,,
265382,570,19,,,,,,,
265383,568,1a,,,,,,,
265384,534,49,8,,,,,,
265387,504,0,1a,1,,,,,
265389,524,0,0,0,0,5,0,5,9
265390,500,4,,,,,,,
265394,56c,19,,,,,,,
265395,513,0,0,0,0,,,,
265396,509,a2,5,b8,5,70,5,,
265397,538,0,0,88,6,6c,4,3,2
265398,504,0,1a,1,,,,,
265400,508,0,0,0,0,1,,,
265400,548,0e,d0,0,4b,d0,0,,
265401,500,4,,,,,,,
265406,534,49,8,,,,,,
265406,512,0,0,0,0,,,,
265409,540,0a,a0,0,0c,30,0a,,
265409,504,0,1a,1,,,,,
265411,544,0b,60,17,8,e0,3,,
265412,500,4,,,,,,,
265412,55c,1b,,,,,,,
265415,550,20,1f,1a,0,,,,
265417,564,19,,,,,,,
265418,520,0,9,5,4,3,4,5,4
265419,50c,8a,1,0,,,,,
265420,504,0,1a,1,,,,,
265422,513,0,0,0,0,,,,
265424,500,4,,,,,,,
265426,54c,0c,c0,0,0c,90,0,,
265426,52c,0,,,,,,,
265427,534,47,8,,,,,,
265431,504,0,1a,1,,,,,
265432,512,0,0,0,0,,,,
265435,500,4,,,,,,,
265440,524,0,0,0,0,5,0,5,9
265442,504,0,1a,1,,,,,
265446,500,4,,,,,,,
265447,513,0,0,0,0,,,,
265447,509,a0,5,bc,5,70,5,,
265448,538,0,0,88,6,6c,4,3,2
265449,528,0,,,,,,,
265449,534,2f,8,,,,,,
265451,548,0e,d0,0,39,c0,0,,
265451,508,0,0,0,0,1,,,
265453,504,0,1a,1,,,,,
265457,500,4,,,,,,,
265459,512,0,0,0,0,,,,
265460,510,7d,5,0,,,,,
265460,540,0a,a0,0,0d,50,3,,
265463,544,0b,30,18,8,e0,3,,
265464,504,0,1a,1,,,,,
265468,500,4,,,,,,,
265468,514,0,4,0,,,,,
265470,520,0,9,5,4,3,4,5,4
265470,50c,8e,1,0,,,,,
265471,534,1b,8,,,,,,
265473,513,0,0,0,0,,,,
265475,504,0,1a,1,,,,,
265475,560,19,,,,,,,
265477,54c,0c,c0,0,0c,90,0,,
265480,500,4,,,,,,,
265484,512,0,0,0,0,,,,
265486,504,0,1a,1,,,,,
265491,500,4,,,,,,,
265492,524,0,0,0,0,5,0,5,9
265493,534,3e,8,,,,,,
265497,504,0,1a,1,,,,,
265498,509,a2,5,b8,5,69,5,,
265499,513,0,0,0,0,,,,
265499,538,0,0,88,6,6c,4,fe,1
265502,500,4,,,,,,,
265502,508,0,0,0,0,1,,,
265503,548,0e,d0,0,53,c0,0,,
265505,554,0,0,0,0,,,,
265508,504,0,1a,1,,,,,
265509,540,0a,a0,0,0d,40,0f,,
265512,512,0,0,0,0,,,,
265513,500,4,,,,,,,
265513,544,0b,90,15,8,e0,3,,
265513,534,22,8,,,,,,
265518,564,19,,,,,,,
265519,504,0,1a,1,,,,,
265520,520,0,9,5,4,3,4,5,4
265521,50c,8d,1,0,,,,,
265524,500,4,,,,,,,
265525,513,0,0,0,0,,,,
265528,52c,0,,,,,,,
265529,54c,0c,c0,0,0c,90,0,,
265530,504,0,1a,1,,,,,
265534,534,44,8,,,,,,
265536,500,4,,,,,,,
265536,512,0,0,0,0,,,,
265541,504,0,1a,1,,,,,
265544,524,0,0,0,0,5,0,5,9
265547,500,4,,,,,,,
265549,509,a0,5,bb,5,69,5,,
265552,528,0,,,,,,,
265552,538,0,0,88,6,6c,4,fe,1
265552,513,0,0,0,0,,,,
265552,504,0,1a,1,,,,,
265553,508,0,0,0,0,1,,,
265555,548,0e,d0,0,31,c0,0,,
265556,534,38,8,,,,,,
265558,500,4,,,,,,,
265559,510,7d,5,0,,,,,
265561,540,0a,a0,0,0c,50,8,,
265564,512,0,0,0,0,,,,
265564,504,0,1a,1,,,,,
265564,544,0b,40,18,8,f0,3,,
265569,500,4,,,,,,,
265569,514,0,4,0,,,,,
265572,50c,8d,1,0,,,,,
265572,520,0,9,5,4,3,4,5,4
265574,504,0,1a,1,,,,,
265577,513,0,0,0,0,,,,
265577,534,22,8,,,,,,
265580,500,4,,,,,,,
265581,54c,0c,c0,0,0c,90,0,,
265583,570,19,,,,,,,
265584,568,1a,,,,,,,
265585,504,0,1a,1,,,,,
265589,512,0,0,0,0,,,,
265591,500,4,,,,,,,
265595,524,0,0,0,0,5,0,5,9
265595,56c,19,,,,,,,
265596,504,0,1a,1,,,,,
265599,534,0c,8,,,,,,
265600,509,a3,5,b8,5,5e,5,,
265601,538,0,0,88,6,6c,4,fc,1
265602,500,4,,,,,,,
265603,513,0,0,0,0,,,,
265604,508,0,0,0,0,1,,,
265606,548,0e,d0,0,52,d0,0,,
265607,504,0,1a,1,,,,,
265613,500,4,,,,,,,
265613,540,0a,a0,0,0c,d0,0c,,
265615,55c,1b,,,,,,,
265615,512,0,0,0,0,,,,
265616,544,0b,40,18,8,e0,3,,
265617,550,20,1f,1a,0,,,,
265618,504,0,1a,1,,,,,
265619,564,19,,,,,,,
265621,534,47,8,,,,,,
265623,50c,8d,1,0,,,,,
265624,500,4,,,,,,,
265624,520,0,9,5,4,3,4,5,4
265628,52c,0,,,,,,,
265629,504,0,1a,1,,,,,
265629,513,0,0,0,0,,,,
265632,54c,0b,c0,0,0c,90,0,,
265635,500,4,,,,,,,
265640,504,0,1a,1,,,,,
265641,512,0,0,0,0,,,,
265643,534,4a,8,,,,,,
265646,524,0,0,0,0,5,0,5,9
265647,500,4,,,,,,,
265651,504,0,1a,1,,,,,
265651,528,0,,,,,,,
265651,509,a0,5,bb,5,5e,5,,
265652,538,0,0,88,6,6c,4,fc,1
265655,513,0,0,0,0,,,,
265655,508,0,0,0,0,1,,,
265658,548,0e,d0,0,37,d0,0,,
265658,500,4,,,,,,,
265660,510,7a,5,0,,,,,
265662,504,0,1a,1,,,,,
265664,540,0a,a0,0,0d,d0,0f,,
265665,534,41,8,,,,,,
265666,544,0b,60,19,8,e0,3,,
265667,512,0,0,0,0,,,,
265668,500,4,,,,,,,
265670,514,0,4,0,,,,,
265673,504,0,1a,1,,,,,
265674,50c,8b,1,0,,,,,
265674,520,0,9,5,4,3,4,5,4
265675,560,19,,,,,,,
265679,500,4,,,,,,,
265681,513,0,0,0,0,,,,
265684,54c,0c,c0,0,0c,90,0,,
265684,504,0,1a,1,,,,,
265684,534,2b,8,,,,,,
265690,500,4,,,,,,,
265693,512,0,0,0,0,,,,
265695,504,0,1a,1,,,,,
265698,524,0,0,0,0,5,0,5,9
265702,509,a3,5,b8,5,5a,5,,
265705,500,4,,,,,,,
265705,538,0,0,88,6,6c,4,fb,1
265706,504,0,1a,1,,,,,
265706,534,0f,8,,,,,,
265706,554,0,0,0,0,,,,
265706,508,0,0,0,0,1,,,
265707,513,0,0,0,0,,,,
265709,548,0e,d0,0,4e,c0,0,,
265713,500,4,,,,,,,
265715,540,0a,a0,0,0d,d0,0c,,
265718,504,0,1a,1,,,,,
265718,544,0b,60,16,8,f0,3,,
265719,512,0,0,0,0,,,,
265720,564,19,,,,,,,
265724,500,4,,,,,,,
265725,50c,8a,1,0,,,,,
265727,520,0,9,5,4,3,4,5,4
265727,534,5d,8,,,,,,
265728,504,0,1a,1,,,,,
265730,52c,0,,,,,,,
265734,513,0,0,0,0,,,,
265734,54c,0b,c0,0,0c,90,0,,
265735,500,4,,,,,,,
265739,504,0,1a,1,,,,,
265745,512,0,0,0,0,,,,
265746,500,4,,,,,,,
265749,534,4a,8,,,,,,
265750,504,0,1a,1,,,,,
265751,524,0,0,0,0,5,0,5,9
265753,528,0,,,,,,,
265756,509,9f,5,bb,5,5a,5,,
265756,538,0,0,88,6,6c,4,fb,1
265757,508,0,0,0,0,1,,,
265758,500,4,,,,,,,
265759,513,0,0,0,0,,,,
265761,504,0,1a,1,,,,,
265761,510,7c,5,0,,,,,
265762,548,0e,d0,0,48,c0,0,,
265767,540,0a,a0,0,0d,20,0b,,
265770,500,4,,,,,,,
265772,544,0b,b0,16,8,f0,3,,
265772,512,0,0,0,0,,,,
265772,534,49,8,,,,,,
265772,514,0,4,0,,,,,
265772,504,0,1a,1,,,,,
265776,50c,90,1,0,,,,,
265778,520,0,9,5,4,3,4,5,4
265780,500,4,,,,,,,
265783,504,0,1a,1,,,,,
265785,570,19,,,,,,,
265787,513,0,0,0,0,,,,
265787,568,1a,,,,,,,
265787,54c,0c,c0,0,0c,90,0,,
265791,500,4,,,,,,,
265793,534,57,8,,,,,,
265794,504,0,1a,1,,,,,
265796,56c,19,,,,,,,
265797,512,0,0,0,0,,,,
265802,500,4,,,,,,,
265803,524,0,0,0,0,5,0,5,9
265805,509,a2,5,b9,5,54,5,,
265806,504,0,1a,1,,,,,
265806,538,0,0,88,6,6c,4,f8,1
265808,508,0,0,0,0,1,,,
265811,513,0,0,0,0,,,,
265814,548,0e,d0,0,32,c0,0,,
265814,55c,1b,,,,,,,
265814,500,4,,,,,,,
265815,534,62,8,,,,,,
265816,504,0,1a,1,,,,,
265818,540,0a,a0,0,0d,c0,9,,
265819,550,20,1f,1a,0,,,,
265820,544,0b,60,16,8,f0,3,,
265821,564,19,,,,,,,
265823,512,0,0,0,0,,,,
265825,500,4,,,,,,,
265827,504,0,1a,1,,,,,
265827,50c,8d,1,0,,,,,
265830,520,0,9,5,4,3,4,5,4
265831,52c,0,,,,,,,
265835,534,53,8,,,,,,
265836,500,4,,,,,,,
265837,513,0,0,0,0,,,,
265838,504,0,1a,1,,,,,
265838,54c,0c,c0,0,0c,90,0,,
265847,500,4,,,,,,,
265849,504,0,1a,1,,,,,
265849,512,0,0,0,0,,,,
265854,528,0,,,,,,,
265855,524,0,0,0,0,5,0,5,9
265857,509,9f,5,bb,5,54,5,,
265858,538,0,0,88,6,6c,4,f8,1
265858,534,58,8,,,,,,
265858,500,4,,,,,,,
265859,508,0,0,0,0,1,,,
265860,504,0,1a,1,,,,,
265862,510,7c,5,0,,,,,
265863,513,0,0,0,0,,,,
265866,548,0e,d0,0,4d,d0,0,,
265868,540,0a,a0,0,0d,e0,0b,,
265871,500,4,,,,,,,
265871,504,0,1a,1,,,,,
265871,544,0b,30,17,8,e0,3,,
265872,514,0,4,0,,,,,
265875,512,0,0,0,0,,,,
265876,560,19,,,,,,,
265878,50c,90,1,0,,,,,
265879,534,63,8,,,,,,
265881,500,4,,,,,,,
265881,520,0,9,5,4,3,4,5,4
265884,504,0,1a,1,,,,,
265889,513,0,0,0,0,,,,
265889,54c,0c,c0,0,0c,90,0,,
265892,500,4,,,,,,,
265893,504,0,1a,1,,,,,
265899,534,5c,8,,,,,,
265901,512,0,0,0,0,,,,
265903,500,4,,,,,,,
265904,504,0,1a,1,,,,,
265905,524,0,0,0,0,5,0,5,9
265908,509,a2,5,ba,5,4e,5,,
265908,538,0,0,88,6,6c,4,f8,1
265909,554,0,0,0,0,,,,
265910,508,0,0,0,0,1,,,
265914,500,4,,,,,,,
265915,504,0,1a,1,,,,,
265915,513,0,0,0,0,,,,
265917,548,0e,d0,0,30,c0,0,,
265920,540,0a,a0,0,0c,b0,0e,,
265921,534,59,8,,,,,,
265924,564,19,,,,,,,
265924,544,0b,40,16,8,f0,3,,
265926,504,0,1a,1,,,,,
265926,500,4,,,,,,,
265927,512,0,0,0,0,,,,
265929,50c,89,1,0,,,,,
265931,52c,0,,,,,,,
265932,520,0,9,5,4,3,4,5,4
265937,504,0,1a,1,,,,,
265937,500,4,,,,,,,
265941,54c,0c,c0,0,0c,90,0,,
265942,513,0,0,0,0,,,,
265943,534,62,8,,,,,,
265948,504,0,1a,1,,,,,
265948,500,4,,,,,,,
265953,512,0,0,0,0,,,,
265955,528,0,,,,,,,
265957,509,9f,5,ba,5,4e,5,,
265957,524,0,0,0,0,5,0,5,9
265958,538,0,0,88,6,6c,4,f8,1
265961,504,0,1a,1,,,,,
265961,500,4,,,,,,,
265961,508,0,0,0,0,1,,,
265963,510,7c,5,0,,,,,
265965,534,62,8,,,,,,
265967,513,0,0,0,0,,,,
265968,548,0e,d0,0,50,d0,0,,
265970,504,0,1a,1,,,,,
265970,500,4,,,,,,,
265970,540,0a,a0,0,0c,30,0b,,
265973,544,0b,c0,17,8,e0,3,,
265974,514,0,4,0,,,,,
265979,512,0,0,0,0,,,,
265980,50c,85,1,0,,,,,
265981,504,0,1a,1,,,,,
265982,500,4,,,,,,,
265984,520,0,9,5,4,3,4,5,4
265985,534,5a,8,,,,,,
265985,570,19,,,,,,,
265986,568,1a,,,,,,,
265992,504,0,1a,1,,,,,
265993,54c,0c,c0,0,0c,90,0,,
265993,513,0,0,0,0,,,,
265993,500,4,,,,,,,
265997,56c,19,,,,,,,
266003,504,0,1a,1,,,,,
266004,500,4,,,,,,,
266005,512,0,0,0,0,,,,
266007,534,64,8,,,,,,
266008,509,a3,5,b9,5,49,5,,
266011,524,0,0,0,0,5,0,5,9
266011,538,0,0,88,6,6c,4,f7,1
266012,508,0,0,0,0,1,,,
266014,504,0,1a,1,,,,,
266015,500,4,,,,,,,
266015,55c,1b,,,,,,,
266019,513,0,0,0,0,,,,
266020,548,0e,d0,0,41,d0,0,,
266021,550,20,1f,1a,0,,,,
266022,540,0a,a0,0,0c,d0,0b,,
266025,564,19,,,,,,,
266025,504,0,1a,1,,,,,
266026,500,4,,,,,,,
266027,544,0b,60,18,8,e0,3,,
266029,534,61,8,,,,,,
266031,50c,8a,1,0,,,,,
266031,512,0,0,0,0,,,,
266033,52c,0,,,,,,,
266035,520,0,9,5,4,3,4,5,4
266036,504,0,1a,1,,,,,
266038,500,4,,,,,,,
266043,54c,0c,c0,0,0c,90,0,,
266045,513,0,0,0,0,,,,
266047,504,0,1a,1,,,,,
266049,534,59,8,,,,,,
266049,500,4,,,,,,,
266056,528,0,,,,,,,
266057,512,0,0,0,0,,,,
266058,504,0,1a,1,,,,,
266059,509,a1,5,ba,5,49,5,,
266062,500,4,,,,,,,
266062,524,0,0,0,0,5,0,5,9
266062,538,0,0,88,6,6c,4,f7,1
266063,508,0,0,0,0,1,,,
266064,510,7c,5,0,,,,,
266069,504,0,1a,1,,,,,
266071,513,0,0,0,0,,,,
266071,500,4,,,,,,,
266071,534,63,8,,,,,,
266071,548,0e,d0,0,40,d0,0,,
266074,540,0a,a0,0,0d,d0,11,,
266074,514,0,4,0,,,,,
266077,560,19,,,,,,,
266078,544,0b,0,17,8,f0,3,,
266080,504,0,1a,1,,,,,
266082,50c,8d,1,0,,,,,
266082,500,4,,,,,,,
266083,512,0,0,0,0,,,,
266086,520,0,9,5,4,3,4,5,4
266091,504,0,1a,1,,,,,
266093,534,61,8,,,,,,
266094,500,4,,,,,,,
266095,54c,0c,c0,0,0c,90,0,,
266097,513,0,0,0,0,,,,
266102,504,0,1a,1,,,,,
266105,500,4,,,,,,,
266109,512,0,0,0,0,,,,
266110,554,0,0,0,0,,,,
266110,509,a1,5,bb,5,44,5,,
266111,538,0,0,88,6,6c,4,f7,1
266114,524,0,0,0,0,5,0,5,9
266114,504,0,1a,1,,,,,
266114,508,0,0,0,0,1,,,
266115,534,5e,8,,,,,,
266116,500,4,,,,,,,
266123,513,0,0,0,0,,,,
266123,548,0e,d0,0,48,c0,0,,
266124,504,0,1a,1,,,,,
266124,540,0a,a0,0,0d,0,8,,
266124,564,19,,,,,,,
266127,500,4,,,,,,,
266130,544,0b,0,18,8,e0,3,,
266133,50c,8b,1,0,,,,,
266134,52c,0,,,,,,,
266135,504,0,1a,1,,,,,
266135,512,0,0,0,0,,,,
266135,534,64,8,,,,,,
266138,500,4,,,,,,,
266138,520,0,9,5,4,3,4,5,4
266146,504,0,1a,1,,,,,
266148,54c,0c,c0,0,0c,90,0,,
266149,513,0,0,0,0,,,,
266150,500,4,,,,,,,
266157,504,0,1a,1,,,,,
266157,528,0,,,,,,,
266157,534,5b,8,,,,,,
266161,512,0,0,0,0,,,,
266161,500,4,,,,,,,
266161,509,a2,5,b9,5,44,5,,
266162,538,0,0,76,6,6c,4,f7,1
266165,524,0,0,0,0,5,0,5,9
266165,508,0,0,0,0,1,,,
266166,510,7b,5,0,,,,,
266168,504,0,1a,1,,,,,
266172,500,4,,,,,,,
266175,548,0e,d0,0,37,d0,0,,
266175,513,0,0,0,0,,,,
266175,514,0,4,0,,,,,
266177,540,0a,a0,0,0d,c0,6,,
266179,504,0,1a,1,,,,,
266181,534,5d,8,,,,,,
266182,544,0b,60,17,8,e0,3,,
266183,500,4,,,,,,,
266184,50c,8a,1,0,,,,,
266187,570,19,,,,,,,
266187,512,0,0,0,0,,,,
266187,568,1a,,,,,,,
266190,504,0,1a,1,,,,,
266190,520,0,9,5,4,3,4,5,4
266194,500,4,,,,,,,
266198,54c,0c,c0,0,0c,90,0,,
266199,56c,19,,,,,,,
266199,534,62,8,,,,,,
266201,504,0,1a,1,,,,,
266201,513,0,0,0,0,,,,
266206,500,4,,,,,,,
266212,504,0,1a,1,,,,,
266212,509,a0,5,bb,5,40,5,,
266213,512,0,0,0,0,,,,
266213,538,0,0,76,6,6c,4,f7,1
266216,524,0,0,0,0,5,0,5,9
266216,508,0,0,0,0,1,,,
266216,55c,1b,,,,,,,
266217,500,4,,,,,,,
266221,550,20,1f,1a,0,,,,
266221,534,5b,8,,,,,,
266223,504,0,1a,1,,,,,
266225,564,19,,,,,,,
266226,548,0e,d0,0,52,d0,0,,
266227,513,0,0,0,0,,,,
266229,500,4,,,,,,,
266230,540,0a,a0,0,0d,e0,0b,,
266232,544,0b,20,18,8,e0,3,,
266234,504,0,1a,1,,,,,
266235,52c,0,,,,,,,
266235,50c,88,1,0,,,,,
266239,500,4,,,,,,,
266239,512,0,0,0,0,,,,
266240,520,0,9,5,4,3,4,5,4
266243,534,60,8,,,,,,
266245,504,0,1a,1,,,,,
266249,500,4,,,,,,,
266250,54c,0c,c0,0,0c,90,0,,
266253,513,0,0,0,0,,,,
266256,504,0,1a,1,,,,,
266258,528,0,,,,,,,
266262,500,4,,,,,,,
266263,509,a2,5,b9,5,40,5,,
